munisid,muni_name,autonomia,province,adj_impact,gdppc,religious,c_secondplus,trust2,log_pop,age,class_upper,civil_married,longitude,latitude,dist_river,dist_sea
32,Bayarque,1,4,0,18740.23828125,NA,0.34470000863075256,NA,5.375278472900391,NA,NA,NA,-2.447643995285034,37.31456756591797,95.79084777832031,66.326080322265625
33,Bédar,1,4,0.012820512987673283,18766.900390625,2,0.5781999826431274,NA,6.893656253814697,48.71428680419922,0.1428571492433548,0.4285714328289032,-1.9928889274597168,37.17729568481445,141.77352905273438,18.88531494140625
34,Cantabrana,8,9,0,20204.44921875,NA,0.11900000274181366,NA,3.465735912322998,NA,NA,NA,-3.468299627304077,42.73761749267578,5.139552116394043,99.15872955322266
35,Beires,1,4,0.012820512987673283,19243.84765625,NA,0.21329998970031738,NA,4.718498706817627,NA,NA,NA,-2.8086557388305664,37.042964935302734,115.31475067138672,41.70142364501953
36,Benahadux,1,4,0,23308.974609375,NA,0.5594000220298767,NA,8.347590446472168,47.07143020629883,0,NA,-2.4739463329315186,36.916038513183594,142.64208984375,10.964950561523438
37,"Comunidad de 09076, 09290, 09578 y 09822",8,9,0,NA,NA,NA,NA,NA,NA,NA,NA,-3.307313919067383,41.97429275512695,41.86982727050781,205.9407958984375
38,Benitagla,1,4,0,20337.697265625,NA,0.26919999718666077,NA,4.2626800537109375,NA,NA,NA,-2.226039171218872,37.2352180480957,120.24325561523438,45.731605529785156
39,Castro de Filabres,1,4,0,19106.33203125,NA,0.4466000199317932,NA,4.8978400230407715,NA,NA,NA,-2.451432228088379,37.17973327636719,111.07546997070312,47.65045166015625
40,Cabeza Alta,8,9,0,NA,NA,NA,NA,NA,NA,NA,NA,-3.371864080429077,42.01720428466797,49.90577697753906,200.90475463867188
41,Benizalón,1,4,0,19274.705078125,NA,0.3296000063419342,NA,5.648974418640137,NA,NA,NA,-2.2173776626586914,37.20293426513672,124.18824768066406,43.52406311035156
42,Doña Mencía,1,14,0.028846153989434242,19318.427734375,1.52173912525177,0.40770000219345093,-0.33546900749206543,8.504107475280762,49,0.1568627506494522,0.6875,-4.369226932525635,37.55288314819336,55.91801452636719,115.51859283447266
43,Bentarique,1,4,0,18612.962890625,NA,0.5677000284194946,NA,5.541263580322266,NA,NA,NA,-2.650440216064453,36.96305847167969,129.9607696533203,22.55898094177246
44,Chercos,1,4,0,19285.58203125,NA,0.38580000400543213,NA,5.63478946685791,NA,NA,NA,-2.2718513011932373,37.26386642456055,113.84217071533203,51.60691833496094
45,Berja,1,4,0.07692307978868484,16514.390625,1.5116279125213623,0.44279998540878296,-0.02420635148882866,9.637110710144043,44.55813980102539,0,0.5185185074806213,-2.959355115890503,36.8436279296875,141.55416870117188,13.1168212890625
46,Chirivel,1,4,0,17163.255859375,NA,0.41019999980926514,NA,7.431891918182373,NA,NA,NA,-2.2682909965515137,37.60282897949219,80.32833099365234,73.95442199707031
47,Dos Torres,1,14,0.028846153989434242,16880.556640625,NA,0.4399000108242035,NA,7.800572872161865,NA,NA,NA,-4.8532915115356445,38.47076416015625,77.820220947265625,250.00289916992188
48,Hacinas,8,9,0,19844.62109375,NA,0.40400001406669617,NA,5.0998663902282715,NA,NA,NA,-3.283505439758301,41.98176956176758,39.345794677734375,204.43862915039062
49,Canjáyar,1,4,0.012820512987673283,17326.568359375,2.5,0.4050999879837036,NA,7.218909740447998,53.5,0.125,NA,-2.7351980209350586,36.99140930175781,123.84966278076172,30.967382431030273
50,Alberuela de Tubo,2,22,0.017094017937779427,19166.599609375,NA,0.9125000238418579,NA,5.7899603843688965,NA,NA,NA,-0.23199234902858734,41.8973503112793,65.88470458984375,185.30137634277344
51,Cantoria,1,4,0.012820512987673283,17919.140625,1.7000000476837158,0.42579999566078186,0.5301576256752014,8.193400382995605,47.40625,0.10869564861059189,0.5833333134651184,-2.180466890335083,37.341556549072266,113.81891632080078,45.25913619995117
52,Carboneras,1,4,0,17027.052734375,1.2105263471603394,0.5422000288963318,NA,8.968523979187012,40.630435943603516,0.021739130839705467,0.47826087474823,-1.9398146867752075,37.003883361816406,158.41262817382812,4.84739875793457
53,Haza,8,9,0,20363.6640625,NA,0.8181999921798706,NA,3.25809645652771,NA,NA,NA,-3.8466455936431885,41.57994842529297,13.932371139526367,274.1172790527344
54,Madroñal,8,37,0,19878.068359375,NA,0.2727999985218048,NA,5.056245803833008,NA,NA,NA,-6.062924861907959,40.463443756103516,90.7848129272461,296.9913024902344
55,Cóbdar,1,4,0.012820512987673283,18999.662109375,1.5,0.3197999894618988,NA,5.036952495574951,46.875,0,NA,-2.1853394508361816,37.24904251098633,122.05181121826172,41.77082443237305
56,Cuevas del Almanzora,1,4,0.06410256773233414,16895.904296875,1.350000023841858,0.4699000120162964,0.10737942159175873,9.527848243713379,41.349998474121094,0,0.5625,-1.8153654336929321,37.32319641113281,113.65467071533203,10.447403907775879
57,Cumbres de Enmedio,1,21,0,19893.544921875,NA,0.1875,NA,3.8712010383605957,NA,NA,NA,-6.696743965148926,38.07514953613281,83.6451644897461,127.46895599365234
58,Cumbres de San Bartolomé,1,21,0.04444444552063942,18219.466796875,NA,0.2954999804496765,NA,6.054439544677734,NA,NA,NA,-6.798240661621094,38.05819320678711,73.97941589355469,122.25584411621094
59,Felix,1,4,0,18638.62890625,NA,0.4083999991416931,NA,6.478509426116943,NA,NA,NA,-2.6988027095794678,36.87631607055664,140.31045532226562,17.059507369995117
60,Fines,1,4,0,20830.064453125,1,0.5142999887466431,NA,7.697575569152832,43.625,0,0.375,-2.267529010772705,37.365421295166016,104.29281616210938,55.4839973449707
61,Fiñana,1,4,0.05128205195069313,16960.23046875,1.3333333730697632,0.3351000249385834,NA,7.696667194366455,38,0.13333334028720856,0.625,-2.856736183166504,37.18789291381836,94.60090637207031,61.0939826965332
62,Fondón,1,4,0.05128205195069313,17572.087890625,1.7857142686843872,0.3847000002861023,-0.24774295091629028,6.898714542388916,50.57143020629883,0.1428571492433548,0.6428571343421936,-2.8552608489990234,36.97505187988281,123.99016571044922,31.95319366455078
63,Cumbres Mayores,1,21,0.02222222276031971,17084.375,1.25,0.5203999876976013,-0.7449095249176025,7.534762859344482,48.5,0,0.75,-6.6596832275390625,38.03337097167969,89.5613021850586,123.15843963623047
64,Gádor,1,4,0.012820512987673283,17591.802734375,NA,0.40560001134872437,NA,8.037866592407227,NA,NA,NA,-2.5074353218078613,36.95595169067383,136.0967254638672,16.897747039794922
65,Alfántega,2,22,0,20137.0390625,NA,0.41749998927116394,NA,4.912654876708984,NA,NA,NA,0.1517627239227295,41.82585525512695,62.002498626708984,148.78738403320312
66,"Gallardos, Los",1,4,0,18775.341796875,NA,0.43379998207092285,NA,8.04750919342041,NA,NA,NA,-1.9512505531311035,37.15992736816406,140.942626953125,13.882976531982422
67,Garrucha,1,4,0,23504.564453125,1.454545497894287,0.5266000032424927,NA,9.063231468200684,40.772727966308594,0.09090909361839294,0.625,-1.8314470052719116,37.18733215332031,130.36032104492188,1.5969691276550293
68,Gérgal,1,4,0,17539.51953125,1.1428571939468384,0.3490999937057495,NA,6.941190242767334,45.85714340209961,0,0.5714285969734192,-2.556771755218506,37.149898529052734,109.2016372680664,44.3859977722168
69,Laroya,1,4,0,18923.869140625,NA,0.41109997034072876,NA,5.135798454284668,NA,NA,NA,-2.3438313007354736,37.28784942626953,105.99095916748047,60.21773147583008
70,Láujar de Andarax,1,4,0.10256410390138626,17189.109375,2.142857074737549,0.42250001430511475,NA,7.398174285888672,57.28571319580078,0,0.8571428656578064,-2.9028990268707275,37.01115798950195,118.55352783203125,36.19359588623047
71,Huécija,1,4,0.03846153989434242,18803.57421875,NA,0.43709999322891235,NA,6.263398170471191,NA,NA,NA,-2.628173589706421,36.94770431518555,132.70135498046875,19.603256225585938
72,Huércal de Almería,1,4,0.012820512987673283,23595.703125,1.4500000476837158,0.6682000160217285,0.418025940656662,9.720946311950684,44.74074172973633,0.1666666716337204,0.4749999940395355,-2.4655325412750244,36.88718032836914,146.6944580078125,7.019563674926758
73,Pedro Abad,1,14,0,20603.580078125,1.5,0.4993000030517578,NA,7.992944717407227,45.70833206176758,0.0833333358168602,0.4583333432674408,-4.455694675445557,37.96952438354492,1.514228105545044,174.06381225585938
74,Pedroche,1,14,0.028846153989434242,17187.703125,NA,0.4115000069141388,NA,7.400009632110596,50.66666793823242,0.125,NA,-4.741746425628662,38.42170333862305,66.368133544921875,240.887939453125
75,Huércal-Overa,1,4,0,16375.15625,1.390625,0.5482000112533569,0.09389631450176239,9.818692207336426,44.578311920166016,0.13333334028720856,0.4583333432674408,-1.9395091533660889,37.42877960205078,111.67401885986328,30.497997283935547
76,Cenes de la Vega,1,18,0.012820512987673283,23270.615234375,NA,0.7633000016212463,NA,8.980046272277832,NA,NA,NA,-3.537454128265381,37.155372619628906,105.92151641845703,57.44075393676758
77,Illar,1,4,0,19337.140625,NA,0.3197000026702881,NA,5.955837249755859,NA,NA,NA,-2.6462459564208984,36.981990814208984,127.56834411621094,24.767858505249023
78,Instinción,1,4,0.012820512987673283,18155.603515625,2,0.33959999680519104,NA,6.1377272605896,55,0,0.8571428656578064,-2.686290979385376,36.96637725830078,128.47848510742188,24.946199417114258
79,Castillazuelo,2,22,0.008547008968889713,19727.755859375,NA,0.4408000111579895,NA,5.2522735595703125,NA,NA,NA,0.05045998468995094,42.05662536621094,97.23893737792969,183.1642608642578
80,Líjar,1,4,0,18947.76953125,NA,0.5033999681472778,NA,6.075345993041992,NA,NA,NA,-2.230607509613037,37.29304504394531,114.16588592529297,48.39476776123047
81,Ohanes,1,4,0.012820512987673283,18587.376953125,NA,0.2777000069618225,NA,6.545349597930908,NA,NA,NA,-2.7612099647521973,37.06153106689453,113.72968292236328,40.56343078613281
82,Lubrín,1,4,0,17945.75,1.7857142686843872,0.30979999899864197,NA,7.382124423980713,52,0.1818181872367859,0.6666666865348816,-2.067293167114258,37.22842788696289,133.63491821289062,28.34864616394043
83,Lucainena de las Torres,1,4,0,17939.1640625,2,0.4147000014781952,NA,6.419994831085205,59.57143020629883,0.4285714328289032,0.8571428656578064,-2.154261589050293,37.041900634765625,145.787109375,27.243919372558594
84,Churriana de la Vega,1,18,0.05128205195069313,24790.59375,1.2000000476837158,0.6336999535560608,-0.09587569534778595,9.521641731262207,44.474998474121094,0.22580644488334656,0.6000000238418579,-3.642404079437256,37.1496696472168,108.88248443603516,56.07296371459961
85,Facero de Aristregui,15,31,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.7354824542999268,42.88462448120117,79.73575592041016,71.01283264160156
86,Lúcar,1,4,0.012820512987673283,17734.345703125,NA,0.4251999855041504,NA,6.687108516693115,NA,NA,NA,-2.441879987716675,37.438232421875,83.19792938232422,77.32532501220703
87,Partaloa,1,4,0,19062.02734375,NA,0.5074999928474426,NA,6.5087690353393555,NA,NA,NA,-2.2299673557281494,37.410888671875,103.4840087890625,54.504241943359375
88,Macael,1,4,0.012820512987673283,16972.37109375,1.7999999523162842,0.49470001459121704,0.09229026734828949,8.651549339294434,49.119998931884766,0.25,NA,-2.2962067127227783,37.309085845947266,107.4124755859375,56.031246185302734
89,María,1,4,0.03846153989434242,17355.181640625,2.2857143878936768,0.44050002098083496,0.28270819783210754,7.181591987609863,52.92856979370117,0.2857142984867096,0.7142857313156128,-2.239668369293213,37.74991989135742,66.93022918701172,83.752593994140625
90,Mojácar,1,4,0.025641025975346565,18026.279296875,0.9375,0.7912999987602234,NA,8.83025074005127,40,0.125,0.3125,-1.8662925958633423,37.11429214477539,141.04640197753906,2.5809926986694336
91,Rágol,1,4,0.012820512987673283,19157.27734375,NA,0.3644000291824341,NA,5.802118301391602,52.88888931274414,0,NA,-2.6937670707702637,37.000179290771484,123.7284164428711,29.372913360595703
92,Facero de Ujué y Lerga,15,31,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.4742478132247925,42.53762435913086,56.85833740234375,127.96534729003906
93,Nacimiento,1,4,0,18085.9921875,NA,0.4275999963283539,NA,6.228510856628418,NA,NA,NA,-2.6586077213287354,37.134952545166016,106.89927673339844,45.46316146850586
94,Níjar,1,4,0,16035.1533203125,1.4107142686843872,0.39420002698898315,0.1516091227531433,10.262105941772461,46.015625,0.015625,0.6875,-2.1262123584747314,36.890228271484375,164.5308380126953,13.251213073730469
95,Olula de Castro,1,4,0,18928.392578125,NA,0.42579999566078186,NA,5.129898548126221,NA,NA,NA,-2.488006114959717,37.17287826538086,109.8466796875,46.66178512573242
96,Rioja,1,4,0,18345.94140625,NA,0.4429999887943268,NA,7.248504161834717,NA,NA,NA,-2.440096378326416,36.97109603881836,137.210693359375,18.967138290405273
97,Roquetas de Mar,1,4,0.012820512987673283,22883.6953125,1.2867923974990845,0.6121000051498413,0.3382404148578644,11.426081657409668,43.52112579345703,0.11999999731779099,0.5537634491920471,-2.61710524559021,36.77577209472656,155.9723663330078,1.9071316719055176
98,Facería de Ayarza,15,31,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.0928494930267334,42.6197395324707,29.809303283691406,101.32881164550781
99,Olula del Río,1,4,0.012820512987673283,19120.6640625,1.3392857313156128,0.6743999719619751,-0.07057645171880722,8.762020111083984,47.32857131958008,0.12903225421905518,0.625,-2.3032639026641846,37.379093170166016,100.05897521972656,59.88883590698242
100,Oria,1,4,0,16864.091796875,NA,0.3334999978542328,NA,7.8220438957214355,52.71428680419922,0,NA,-2.2894232273101807,37.4941520690918,91.31092834472656,66.161651611328125
101,Padules,1,4,0.025641025975346565,18121.58984375,NA,0.3018999993801117,NA,6.182085037231445,NA,NA,NA,-2.7710230350494385,36.96461486816406,126.73217010498047,30.985864639282227
102,Bardenas Reales,15,31,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.4642798900604248,42.17842102050781,16.053640365600586,180.6371612548828
103,Paterna del Río,1,4,0.025641025975346565,18246.953125,NA,0.2346000075340271,NA,6.0185933113098145,NA,NA,NA,-2.949212074279785,37.048614501953125,113.14600372314453,41.32889175415039
104,Pechina,1,4,0.012820512987673283,17722.60546875,1.5,0.5067999958992004,NA,8.255568504333496,46.4375,0,0.625,-2.4007270336151123,36.94276809692383,142.66021728515625,14.504786491394043
105,Pulpí,1,4,0,19342.54296875,NA,0.5309000015258789,NA,9.055088996887207,NA,NA,NA,-1.7283451557159424,37.39988708496094,99.319488525390625,8.689619064331055
106,Hontanas,8,9,0,19626.466796875,NA,0.2167000025510788,NA,4.219507694244385,NA,NA,NA,-4.048425197601318,42.30909729003906,72.11341857910156,165.14283752441406
107,Purchena,1,4,0.06410256773233414,18217.677734375,NA,0.44850000739097595,NA,7.415777206420898,NA,NA,NA,-2.361090660095215,37.379032135009766,95.39692687988281,65.8775634765625
108,Santa Cruz de Marchena,1,4,0,18740.23828125,NA,0.414000004529953,NA,5.375278472900391,NA,NA,NA,-2.5802223682403564,37.0374870300293,122.6038818359375,30.04477310180664
109,Sierro,1,4,0.012820512987673283,18265.841796875,NA,0.4068000018596649,NA,5.993961334228516,NA,NA,NA,-2.393923282623291,37.29410934448242,101.73068237304688,62.947837829589844
110,Santa Fe de Mondújar,1,4,0.012820512987673283,19180.369140625,1.8888888359069824,0.26899999380111694,NA,5.966146945953369,47.77777862548828,0.2222222238779068,0.6666666865348816,-2.522270441055298,36.991329193115234,130.93234252929688,22.02672576904297
111,Vera,1,4,0.07692307978868484,22484.470703125,0.9583333134651184,0.5722999572753906,0.4840591549873352,9.61700439453125,49.70833206176758,0.0833333358168602,0.75,-1.8565436601638794,37.22520065307617,127.46092224121094,5.779244422912598
112,Viator,1,4,0.03846153989434242,23389.07421875,1.125,0.5009000301361084,NA,8.631414413452148,41.5,0.125,0.625,-2.3989460468292236,36.894229888916016,148.80502319335938,8.078205108642578
113,Valdelagua del Cerro,8,42,0,21348.505859375,NA,0.15790000557899475,NA,2.944438934326172,NA,NA,NA,-2.109119176864624,41.89031219482422,39.45539093017578,210.5616912841797
114,Senés,1,4,0.012820512987673283,18438.859375,NA,0.42409998178482056,NA,5.7683210372924805,NA,NA,NA,-2.3346469402313232,37.1888542175293,117.33936309814453,48.37016677856445
115,Serón,1,4,0.05128205195069313,16954.330078125,1,0.39969998598098755,NA,7.7043609619140625,44,0,0.5,-2.5464839935302734,37.34191131591797,86.3171615600586,70.64995574951172
116,"Comunidad de 09076, 09150 y 09578",8,9,0,NA,NA,NA,NA,NA,NA,NA,NA,-3.3845574855804443,42.05332946777344,52.6035041809082,195.9077911376953
117,Somontín,1,4,0,18986.791015625,NA,0.41940000653266907,NA,6.218600273132324,NA,NA,NA,-2.3904001712799072,37.41714096069336,89.34720611572266,70.89429473876953
118,Sorbas,1,4,0.025641025975346565,17551.0078125,NA,0.390500009059906,NA,7.8969244956970215,NA,NA,NA,-2.0895469188690186,37.10012435913086,144.3390655517578,25.376527786254883
119,Suflí,1,4,0,19771.728515625,NA,0.4683000147342682,NA,5.389071941375732,NA,NA,NA,-2.3807930946350098,37.317508697509766,100.17162322998047,65.36506652832031
120,Quicena,2,22,0.008547008968889713,22061.14453125,NA,0.5271999835968018,NA,5.703782558441162,NA,NA,NA,-0.35796767473220825,42.152530670166016,92.13978576660156,222.54205322265625
121,Tabernas,1,4,0.012820512987673283,16573.21875,1.0625,0.3669000267982483,NA,8.201385498046875,48.36666488647461,0.03333333507180214,0.75,-2.3629796504974365,37.07107162475586,129.0980224609375,31.859397888183594
122,"Comunidad de 09314, 09374, 09356 y 09126",8,9,0,NA,NA,NA,NA,NA,NA,NA,NA,-3.4400827884674072,42.0805778503418,59.73942947387695,193.33815002441406
123,Taberno,1,4,0,18287.568359375,NA,0.3666999936103821,NA,6.936342716217041,NA,NA,NA,-2.0624277591705322,37.48018264770508,107.91983032226562,45.40212631225586
124,Tahal,1,4,0.012820512987673283,18275.462890625,NA,0.3774000108242035,NA,5.981414318084717,NA,NA,NA,-2.2834126949310303,37.18927764892578,120.81295013427734,49.19965744018555
125,"Mojonera, La",1,4,0,23175.416015625,1.5,0.3166999816894531,0.8454601168632507,9.104201316833496,41.63888931274414,0.03703703731298447,NA,-2.692042827606201,36.77459716796875,154.2445526123047,9.871376991271973
126,Alcalá de los Gazules,1,11,0.06666667014360428,16275.322265625,NA,0.4197999835014343,NA,8.589885711669922,NA,NA,NA,-5.693943500518799,36.44379806518555,86.29276275634766,43.3027229309082
127,Terque,1,4,0.03846153989434242,19832.205078125,NA,0.5051000118255615,NA,6.086774826049805,NA,NA,NA,-2.6268811225891113,36.94807815551758,132.69149780273438,19.59928321838379
128,Valle de las Venadas,8,9,0,NA,NA,NA,NA,NA,NA,NA,NA,-3.1118967533111572,41.89006042480469,21.738805770874023,216.21202087402344
129,Tíjola,1,4,0.10256410390138626,17290.6875,1.125,0.4796999990940094,NA,8.236420631408691,41.75,0.25,NA,-2.490901231765747,37.40153503417969,83.30120849609375,78.51800537109375
130,Salas Bajas,2,22,0,20305.376953125,NA,0.453900009393692,NA,5.081404209136963,NA,NA,NA,0.0874154195189476,42.0949592590332,102.48878479003906,185.63946533203125
131,Turre,1,4,0.012820512987673283,17335.208984375,NA,0.539900004863739,NA,8.17835807800293,NA,NA,NA,-1.9393818378448486,37.10614776611328,146.349365234375,10.166655540466309
132,"Comunidad de Palacios de la Sierra, Vilviestre del Pinar y San Leonardo de Yagüe",8,9,0,NA,NA,NA,NA,NA,NA,NA,NA,-3.0867674350738525,41.88105392456055,19.756546020507812,217.43528747558594
133,Turrillas,1,4,0.012820512987673283,18695.42578125,NA,0.2662999927997589,NA,5.433722019195557,NA,NA,NA,-2.262207269668579,37.0290412902832,140.09710693359375,27.772363662719727
134,Uleila del Campo,1,4,0,18370.099609375,NA,0.4327999949455261,NA,6.828711986541748,NA,NA,NA,-2.18681001663208,37.17658233642578,129.18997192382812,39.22623825073242
135,Comunero de Ansó y Hecho,2,22,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.6677868366241455,42.845726013183594,148.76658630371094,137.14866638183594
136,Urrácal,1,4,0,19500.337890625,3,0.4625000059604645,NA,5.7430033683776855,58,0,0.7142857313156128,-2.3489480018615723,37.392887115478516,95.02347564697266,65.32315826416016
137,Alcalá del Valle,1,11,0.03846153989434242,17637.697265625,2.25,0.3507000207901001,NA,8.560443878173828,43.95454406738281,0,NA,-5.149577617645264,36.921573638916016,106.3157730102539,63.028438568115234
138,Algar,1,11,0,18156.708984375,NA,0.4253000020980835,NA,7.301147937774658,NA,NA,NA,-5.644744396209717,36.6551399230957,71.70294952392578,60.959049224853516
139,Velefique,1,4,0,18546.74609375,NA,0.3831999897956848,NA,5.627621173858643,NA,NA,NA,-2.399359941482544,37.196842193603516,112.22467041015625,49.46173858642578
140,Vélez-Blanco,1,4,0.12820513546466827,17009.5078125,2.875,0.36480000615119934,-0.06574930250644684,7.632400989532471,42.625,0.375,0.375,-2.1059494018554688,37.788551330566406,71.817718505859375,77.3619155883789
141,Algeciras,1,11,0,18522.09375,1.5439189672470093,0.5741000175476074,-0.33726391196250916,11.67821979522705,44.50413131713867,0.17171716690063477,0.6009615659713745,-5.479391574859619,36.106544494628906,135.5666046142578,4.383859634399414
142,Algodonales,1,11,0,16233.69140625,NA,0.39890000224113464,NA,8.64417839050293,NA,NA,NA,-5.433823585510254,36.89118957519531,76.71981048583984,71.80587005615234
143,Arcos de la Frontera,1,11,0.02222222276031971,15967.9296875,1.7068965435028076,0.44860002398490906,0.6482505798339844,10.349774360656738,45,0.02631578966975212,0.625,-5.754499912261963,36.74363327026367,54.9778938293457,55.81714630126953
144,Barbate,1,11,0,16356.4833984375,1.5820895433425903,0.4799000024795532,-0.06538688391447067,10.037187576293945,43.23255920410156,0.11594203114509583,0.5882353186607361,-5.899699687957764,36.200462341308594,96.1953353881836,2.7420401573181152
145,"Barrios, Los",1,11,0,16054.40234375,1.3571428060531616,0.5681000351905823,0.09407452493906021,10.042858123779297,42.22340393066406,0.05000000074505806,0.550000011920929,-5.558724403381348,36.22085952758789,118.3517837524414,15.528206825256348
146,Benaocaz,1,11,0,18562.447265625,NA,0.6572999954223633,NA,6.577861309051514,NA,NA,NA,-5.452535152435303,36.712379455566406,85.75061798095703,51.31505584716797
147,Cucalón,2,44,0,19308.08203125,NA,0.3718000054359436,NA,4.634728908538818,NA,NA,NA,-1.1915227174758911,41.079036712646484,88.3655776977539,203.13734436035156
148,Vélez-Rubio,1,4,0.05128205195069313,16096.3017578125,1.6470588445663452,0.4578999876976013,NA,8.82335376739502,46.35293960571289,NA,NA,-2.064544916152954,37.59043502807617,96.44121551513672,54.521339416503906
149,Vícar,1,4,0.012820512987673283,22559.427734375,1.1428571939468384,0.41670000553131104,-0.33820414543151855,10.101682662963867,44.26785659790039,0.0892857164144516,0.3958333432674408,-2.6605746746063232,36.81253433227539,149.87002563476562,8.52407169342041
150,Cádiz,1,11,0.4888888895511627,22964.00390625,1.5909091234207153,0.6371999979019165,0.033955853432416916,11.709634780883789,44.237457275390625,0.23899370431900024,0.44366195797920227,-6.266432285308838,36.49457931518555,42.841331481933594,0.5300325751304626
151,Villadoz,2,50,0,20420.2578125,NA,0.3375000059604645,NA,4.543294906616211,NA,NA,NA,-1.2756409645080566,41.165504455566406,83.06324005126953,218.53955078125
152,Zurgena,1,4,0,17583.671875,1.59375,0.4319000244140625,NA,8.048468589782715,51.78125,0,0.5833333134651184,-2.0322883129119873,37.35934829711914,123.2787857055664,31.9112606048584
153,"Tres Villas, Las",1,4,0,17978.890625,NA,0.2712000012397766,NA,6.368186950683594,NA,NA,NA,-2.7208786010742188,37.15999984741211,101.50061798095703,50.83272933959961
154,"Ejido, El",1,4,0,19972.150390625,1.246835470199585,0.47360000014305115,-0.1967148333787918,11.340285301208496,43.693878173828125,0.05263157933950424,0.4888888895511627,-2.781381607055664,36.74789810180664,156.21900939941406,6.793344020843506
155,Conil de la Frontera,1,11,0.04444444552063942,19956.525390625,1.3863636255264282,0.48420000076293945,0.009001284837722778,10.001657485961914,43.45454406738281,0.09859155118465424,0.42500001192092896,-6.077176094055176,36.31156921386719,73.47827911376953,4.695885181427002
156,Torrelapaja,2,50,0,20880.068359375,NA,0.40469998121261597,NA,3.5553481578826904,NA,NA,NA,-1.9476041793823242,41.5903205871582,46.43531036376953,255.94219970703125
157,Bornos,1,11,0.04444444552063942,17754.962890625,0.9545454382896423,0.3578000068664551,NA,8.989943504333496,35.25,0,0.40909090638160706,-5.713129043579102,36.84943389892578,51.091705322265625,68.406219482421875
158,"Bosque, El",1,11,0,18496.318359375,1,0.5077999830245972,NA,7.634820461273193,45.875,0.25,0.5,-5.510768890380859,36.753700256347656,77.20331573486328,59.80058288574219
159,Castellar de la Frontera,1,11,0,17594.78125,1.1363636255264282,0.5059000253677368,0.536525309085846,8.033982276916504,39.181819915771484,0.09090909361839294,0.5909090638160706,-5.465104579925537,36.31167984008789,117.0534439086914,18.975019454956055
160,Chiclana de la Frontera,1,11,0.08888889104127884,18947.09375,1.4826388359069824,0.5302000045776367,0.2913045585155487,11.31810188293457,45.116477966308594,0.11999999731779099,0.6108108162879944,-6.109822750091553,36.39975357055664,60.93308639526367,9.134683609008789
161,San Roque,1,11,0,20180.6171875,1.3448275327682495,0.6013000011444092,NA,10.291840553283691,41.75862121582031,0.11999999731779099,0.59375,-5.349973201751709,36.25771713256836,131.43531799316406,5.131304740905762
162,Torrellas,2,50,0.24786324799060822,20936.931640625,NA,0.40070000290870667,NA,5.616771221160889,NA,NA,NA,-1.768941879272461,41.89591979980469,29.825538635253906,213.52767944335938
163,Chipiona,1,11,0.04444444552063942,23346.037109375,1.4838709831237793,0.44909998774528503,1.002529263496399,9.852404594421387,39.438594818115234,0.040816325694322586,0.5,-6.406816482543945,36.72700881958008,11.706669807434082,2.9803173542022705
164,Comunidad de Quintanaortuño y Merindad de Río Ubierna,8,9,0,NA,NA,NA,NA,NA,NA,NA,NA,-3.7029833793640137,42.44363021850586,50.65373229980469,145.70826721191406
165,Espera,1,11,0,17412.421875,NA,0.3578999936580658,NA,8.271803855895996,NA,NA,NA,-5.8016557693481445,36.878536224365234,40.70048141479492,61.31437683105469
166,Molvízar,1,18,0.025641025975346565,19278.69140625,NA,0.439300000667572,NA,7.973499774932861,NA,NA,NA,-3.6019628047943115,36.79195022583008,156.8513946533203,6.5664191246032715
167,Monachil,1,18,0.06410256773233414,17221.58984375,1.25,0.6226000189781189,NA,8.908965110778809,46.04545593261719,0.0476190485060215,NA,-3.475264072418213,37.10514450073242,112.18174743652344,51.96091079711914
168,Montefrío,1,18,0.11538461595773697,16216.462890625,1.5306122303009033,0.323199987411499,-0.23553933203220367,8.666646957397461,46.408164978027344,0.09677419066429138,0.7083333134651184,-4.031783103942871,37.33220672607422,94.30669403076172,81.24504089355469
169,"Gastor, El",1,11,0,17857.505859375,1.5,0.4194999933242798,NA,7.497207164764404,49.85714340209961,NA,0.5714285969734192,-5.345143795013428,36.84635543823242,88.09468841552734,62.078712463378906
170,Torre Alháquime,1,11,0,19248.28125,1.5714285373687744,0.35199999809265137,NA,6.6541523933410645,48,0,0.7142857313156128,-5.231478691101074,36.9105339050293,97.71568298339844,65.67216491699219
171,Motril,1,18,0.43589743971824646,19624.9609375,1.5179487466812134,0.579200029373169,0.3215983808040619,11.016495704650879,43.73147964477539,0.08074533939361572,0.6153846383094788,-3.4839839935302734,36.74301528930664,162.36428833007812,4.603681564331055
172,Murtas,1,18,0.025641025975346565,18036.220703125,NA,0.37619999051094055,NA,6.293419361114502,NA,NA,NA,-3.1303884983062744,36.86686325073242,139.48013305664062,16.059402465820312
173,Grazalema,1,11,0.05128205195069313,16972.875,NA,0.4910999834537506,NA,7.68017578125,NA,NA,NA,-5.389480113983154,36.77086639404297,87.7677993774414,54.59928512573242
